gufi,timestamp,airport,minutes_until_pushback,round_dep_stand_est,temperature,wind_direction,wind_speed,wind_gust,cloud_ceiling,visibility,cloud,lightning_prob,precip,aircraft_engine_class,aircraft_type,major_carrier,flight_type,est_push_min,difference
AAL1095.DEN.CLT.220109.2105.0063.TFM,1/10/2022 20:30,KDEN,33,1/10/2022 21:12,54,17,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,43,10
AAL1095.DEN.CLT.220109.2105.0063.TFM,1/10/2022 20:45,KDEN,18,1/10/2022 21:12,54,17,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,28,10
AAL1095.DEN.CLT.220109.2105.0063.TFM,1/10/2022 21:00,KDEN,3,1/10/2022 21:21,54,17,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,21,18
AAL1095.DEN.CLT.220110.2105.0104.TFM,1/11/2022 19:45,KDEN,69,1/11/2022 21:05,55,34,7,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,80,11
AAL1095.DEN.CLT.220110.2105.0104.TFM,1/11/2022 20:00,KDEN,54,1/11/2022 21:05,55,34,7,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,65,11
AAL1095.DEN.CLT.220110.2105.0104.TFM,1/11/2022 20:15,KDEN,39,1/11/2022 21:05,55,34,7,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,50,11
AAL1095.DEN.CLT.220110.2105.0104.TFM,1/11/2022 20:30,KDEN,24,1/11/2022 21:07,55,33,3,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,37,13
AAL1095.DEN.CLT.220110.2105.0104.TFM,1/11/2022 20:45,KDEN,9,1/11/2022 21:07,55,33,3,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,22,13
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 19:45,KDEN,71,1/12/2022 21:10,55,29,8,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,85,14
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 19:45,KDEN,71,1/12/2022 21:19,55,29,8,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,95,24
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 20:00,KDEN,56,1/12/2022 21:19,55,29,8,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,80,24
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 20:15,KDEN,41,1/12/2022 21:19,55,29,8,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,65,24
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 20:30,KDEN,26,1/12/2022 21:14,54,26,5,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,44,18
AAL1095.DEN.CLT.220111.2105.0127.TFM,1/12/2022 20:45,KDEN,11,1/12/2022 21:14,54,26,5,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,29,18
AAL1095.DEN.CLT.220112.2105.0151.TFM,1/13/2022 19:45,KDEN,110,1/13/2022 21:11,61,16,10,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,86,-24
AAL1095.DEN.CLT.220112.2105.0151.TFM,1/13/2022 19:45,KDEN,110,1/13/2022 21:17,61,16,10,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,93,-17
AAL1095.DEN.CLT.220112.2105.0151.TFM,1/13/2022 20:00,KDEN,95,1/13/2022 21:17,61,16,10,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,78,-17
AAL1095.DEN.CLT.220112.2105.0151.TFM,1/13/2022 20:15,KDEN,80,1/13/2022 21:17,61,16,10,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,63,-17
AAL1095.DEN.CLT.220112.2105.0151.TFM,1/13/2022 21:30,KDEN,5,1/13/2022 21:44,59,15,11,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,14,9
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 19:45,KDEN,74,1/14/2022 21:00,35,1,24,35,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,75,1
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 19:45,KDEN,74,1/14/2022 21:08,35,1,24,35,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,83,9
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 20:00,KDEN,59,1/14/2022 21:08,35,1,24,35,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,68,9
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 20:15,KDEN,44,1/14/2022 21:08,35,1,24,35,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,53,9
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 20:30,KDEN,29,1/14/2022 21:01,36,1,28,37,7,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,32,3
AAL1095.DEN.CLT.220113.2105.0096.TFM,1/14/2022 20:45,KDEN,14,1/14/2022 21:01,36,1,28,37,7,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,17,3
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 19:45,KDEN,99,1/15/2022 21:40,44,22,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,115,16
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 20:00,KDEN,84,1/15/2022 21:40,44,22,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,100,16
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 20:15,KDEN,69,1/15/2022 21:40,44,22,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,85,16
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 20:15,KDEN,69,1/15/2022 21:42,44,22,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,87,18
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 20:30,KDEN,54,1/15/2022 21:42,46,17,5,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,72,18
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 20:45,KDEN,39,1/15/2022 21:35,46,17,5,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,50,11
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 21:00,KDEN,24,1/15/2022 21:30,46,17,5,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,30,6
AAL1095.DEN.CLT.220114.2105.0091.TFM,1/15/2022 21:15,KDEN,9,1/15/2022 21:30,46,17,5,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,15,6
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 19:30,KDEN,87,1/18/2022 21:06,53,30,9,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,96,9
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 19:45,KDEN,72,1/18/2022 21:06,53,30,9,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,81,9
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 19:45,KDEN,72,1/18/2022 21:13,53,30,9,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,88,16
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 20:00,KDEN,57,1/18/2022 21:13,53,30,9,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,73,16
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 20:15,KDEN,42,1/18/2022 21:13,53,30,9,0,8,7,SC,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,58,16
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 20:30,KDEN,27,1/18/2022 21:07,52,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,38,11
AAL1095.DEN.CLT.220117.2105.0127.TFM,1/18/2022 20:45,KDEN,12,1/18/2022 21:07,52,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,23,11
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 19:30,KDEN,101,1/19/2022 20:33,20,10,8,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,63,-38
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 19:45,KDEN,86,1/19/2022 20:33,20,10,8,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,48,-38
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 19:45,KDEN,86,1/19/2022 20:40,20,10,8,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,55,-31
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 20:00,KDEN,71,1/19/2022 20:40,20,10,8,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,40,-31
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 20:15,KDEN,56,1/19/2022 20:40,20,10,8,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,25,-31
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 20:30,KDEN,41,1/19/2022 20:35,19,8,10,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,6,-35
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 20:45,KDEN,26,1/19/2022 20:35,19,8,10,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,-9,-35
AAL1095.DEN.CLT.220118.2105.0149.TFM,1/19/2022 21:00,KDEN,11,1/19/2022 20:35,19,8,10,0,2,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,-24,-35
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 19:30,KDEN,81,1/20/2022 21:09,37,7,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,99,18
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 19:45,KDEN,66,1/20/2022 21:09,37,7,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,84,18
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 19:45,KDEN,66,1/20/2022 21:16,37,7,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,91,25
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 20:00,KDEN,51,1/20/2022 21:16,37,7,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,76,25
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 20:15,KDEN,36,1/20/2022 21:16,37,7,8,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,61,25
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 20:30,KDEN,21,1/20/2022 21:11,37,10,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,41,20
AAL1095.DEN.CLT.220119.2105.0052.TFM,1/20/2022 20:45,KDEN,6,1/20/2022 21:11,37,10,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,26,20
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 19:45,KDEN,69,1/21/2022 20:56,35,36,10,0,5,4,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,71,2
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 19:45,KDEN,69,1/21/2022 21:02,35,36,10,0,5,4,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,78,9
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 20:00,KDEN,54,1/21/2022 21:02,35,36,10,0,5,4,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,63,9
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 20:15,KDEN,39,1/21/2022 21:02,35,36,10,0,5,4,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,48,9
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 20:30,KDEN,24,1/21/2022 20:56,34,32,7,0,5,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,27,3
AAL1095.DEN.CLT.220120.2105.0143.TFM,1/21/2022 20:45,KDEN,9,1/21/2022 20:56,34,32,7,0,5,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,12,3
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 19:45,KDEN,72,1/24/2022 21:05,45,8,9,16,8,7,FW,N,FALSE,JET,B738,AAL,NA,81,9
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 19:45,KDEN,72,1/24/2022 21:13,45,8,9,16,8,7,FW,N,FALSE,JET,B738,AAL,NA,88,16
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 20:00,KDEN,57,1/24/2022 21:13,45,8,9,16,8,7,FW,N,FALSE,JET,B738,AAL,NA,73,16
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 20:15,KDEN,42,1/24/2022 21:13,45,8,9,16,8,7,FW,N,FALSE,JET,B738,AAL,NA,58,16
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 20:30,KDEN,27,1/24/2022 21:06,44,10,9,0,8,7,BK,N,FALSE,JET,B738,AAL,NA,37,10
AAL1095.DEN.CLT.220124.1417.0093.TFM_TFDM,1/24/2022 20:45,KDEN,12,1/24/2022 21:06,44,10,9,0,8,7,BK,N,FALSE,JET,B738,AAL,NA,22,10
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 19:45,KDEN,79,1/25/2022 21:07,25,35,14,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,83,4
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 19:45,KDEN,79,1/25/2022 21:14,25,35,14,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,90,11
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 20:00,KDEN,64,1/25/2022 21:14,25,35,14,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,75,11
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 20:15,KDEN,49,1/25/2022 21:14,25,35,14,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,60,11
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 20:30,KDEN,34,1/25/2022 21:10,27,1,11,0,6,5,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,41,7
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 20:45,KDEN,19,1/25/2022 21:10,27,1,11,0,6,5,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,26,7
AAL1095.DEN.CLT.220124.2105.0128.TFM,1/25/2022 21:00,KDEN,4,1/25/2022 21:19,27,1,11,0,6,5,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,19,15
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 19:45,KDEN,79,1/26/2022 21:06,32,28,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,82,3
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 20:00,KDEN,64,1/26/2022 21:06,32,28,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,67,3
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 20:15,KDEN,49,1/26/2022 21:06,32,28,7,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,52,3
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 20:30,KDEN,34,1/26/2022 21:03,31,34,3,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,34,0
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 20:30,KDEN,34,1/26/2022 21:10,31,34,3,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,40,6
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 20:45,KDEN,19,1/26/2022 21:10,31,34,3,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,25,6
AAL1095.DEN.CLT.220125.2105.0104.TFM,1/26/2022 21:00,KDEN,4,1/26/2022 21:17,31,34,3,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,18,14
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 19:45,KDEN,77,1/27/2022 21:10,25,2,13,0,4,1,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,86,9
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 20:00,KDEN,62,1/27/2022 21:10,25,2,13,0,4,1,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,71,9
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 20:15,KDEN,47,1/27/2022 21:10,25,2,13,0,4,1,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,56,9
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 20:30,KDEN,32,1/27/2022 21:14,27,1,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,45,13
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 20:45,KDEN,17,1/27/2022 21:14,27,1,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,30,13
AAL1095.DEN.CLT.220126.2105.0181.TFM,1/27/2022 21:00,KDEN,2,1/27/2022 21:20,27,1,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,20,18
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 19:30,KDEN,87,1/28/2022 21:12,43,23,9,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,103,16
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 19:45,KDEN,72,1/28/2022 21:12,43,23,9,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,88,16
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 19:45,KDEN,72,1/28/2022 21:19,43,23,9,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,94,22
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:00,KDEN,57,1/28/2022 21:19,43,23,9,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,79,22
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:15,KDEN,42,1/28/2022 21:21,43,23,9,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,66,24
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:30,KDEN,27,1/28/2022 21:09,42,22,8,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,40,13
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:30,KDEN,27,1/28/2022 21:10,42,22,8,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,41,14
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:30,KDEN,27,1/28/2022 21:13,42,22,8,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,44,17
AAL1095.DEN.CLT.220127.2105.0167.TFM,1/28/2022 20:45,KDEN,12,1/28/2022 21:13,42,22,8,0,8,7,CL,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,29,17
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 19:45,KDEN,70,1/29/2022 21:08,52,23,6,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,83,13
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 20:00,KDEN,55,1/29/2022 21:08,52,23,6,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,68,13
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 20:15,KDEN,40,1/29/2022 21:08,52,23,6,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,53,13
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 20:30,KDEN,25,1/29/2022 21:05,52,21,5,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,36,11
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 20:30,KDEN,25,1/29/2022 21:08,52,21,5,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,38,13
AAL1095.DEN.CLT.220129.0302.0007.TFM_TFDM,1/29/2022 20:45,KDEN,10,1/29/2022 21:08,52,21,5,0,8,7,SC,N,FALSE,JET,B738,AAL,NA,23,13
AAL1095.DEN.CLT.220129.2105.0106.TFM,1/30/2022 20:30,KDEN,28,1/30/2022 21:08,51,29,2,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,38,10
AAL1095.DEN.CLT.220129.2105.0106.TFM,1/30/2022 20:30,KDEN,28,1/30/2022 21:15,51,29,2,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,45,17
AAL1095.DEN.CLT.220129.2105.0106.TFM,1/30/2022 20:45,KDEN,13,1/30/2022 21:15,51,29,2,0,8,7,FW,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,30,17
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 19:45,KDEN,77,1/31/2022 21:17,51,26,12,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,93,16
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 20:00,KDEN,62,1/31/2022 21:17,51,26,12,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,78,16
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 20:15,KDEN,47,1/31/2022 21:17,51,26,12,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,63,16
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 20:30,KDEN,32,1/31/2022 21:09,56,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,39,7
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 20:30,KDEN,32,1/31/2022 21:11,56,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,42,10
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 20:45,KDEN,17,1/31/2022 21:11,56,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,27,10
AAL1095.DEN.CLT.220130.2105.0036.TFM,1/31/2022 21:00,KDEN,2,1/31/2022 21:18,56,28,9,0,8,7,BK,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,19,17
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 19:30,KDEN,89,2/1/2022 21:15,27,6,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,106,17
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 19:45,KDEN,74,2/1/2022 21:15,27,6,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,91,17
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 20:00,KDEN,59,2/1/2022 21:15,27,6,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,76,17
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 20:15,KDEN,44,2/1/2022 21:15,27,6,9,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,61,17
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 20:30,KDEN,29,2/1/2022 21:06,28,5,14,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,36,7
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 20:30,KDEN,29,2/1/2022 21:11,28,5,14,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,42,13
AAL1095.DEN.CLT.220131.2105.0112.TFM,2/1/2022 20:45,KDEN,14,2/1/2022 21:11,28,5,14,0,6,7,OV,N,FALSE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,27,13
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 19:30,KDEN,106,2/2/2022 20:57,12,8,1,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,88,-18
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 19:45,KDEN,91,2/2/2022 20:57,12,8,1,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,73,-18
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 19:45,KDEN,91,2/2/2022 20:58,12,8,1,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,74,-17
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 20:00,KDEN,76,2/2/2022 20:58,12,8,1,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,59,-17
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 20:15,KDEN,61,2/2/2022 20:58,12,8,1,0,4,3,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,44,-17
AAL1095.DEN.CLT.220201.2105.0069.TFM,2/2/2022 20:30,KDEN,46,2/2/2022 20:52,12,11,7,0,4,2,OV,N,TRUE,JET,B738,AAL,SCHEDULED_AIR_TRANSPORT,23,-23
